ABCG2,ACE,ADRB2,CACNA1S,CFTR,CYP2B6,CYP2C19,CYP2C9,CYP2D6,CYP3A4,CYP3A5,CYP4F2,DPYD,EGFR,G6PD,HLA-A,HLA-B,IFNL3,MT-RNR1,MTHFR,NAT2,NUDT15,RYR1,SLC19A1,SLCO1B1,TPMT,UGT1A1,VKORC1,drug,action,gene,phenotype,CYP2A6,CYP1A2
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.5,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,daunorubicin,ADAPTER_DOSE,G6PD,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,efavirenz,SURVEILLER,CYP2A6,,0.5,1.0
1.0,,,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,atorvastatin,EVITER,CYP3A4,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,0.5,1.0,1.0,,1.0,1.0,1.0,1.0,caffeine,ADAPTER_DOSE,NAT2,,1.0,1.0
1.0,,,,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,diazepam,SURVEILLER,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,thioguanosine diphosphate,ADAPTER_DOSE,TPMT,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,thioguanosine monophosphate,ADAPTER_DOSE,TPMT,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,thioguanosine triphosphate,ADAPTER_DOSE,TPMT,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,valproic acid,ADAPTER_DOSE,CYP2A6,,0.5,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,caffeine,SURVEILLER,CYP2A6,,0.5,1.0
1.0,,,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,mirtazapine,EVITER,CYP2B6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,0.5,1.0,1.0,,1.0,1.0,1.0,1.0,sulfapyridine,ADAPTER_DOSE,NAT2,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,0.5,1.0,1.0,1.0,olmesartan,ADAPTER_DOSE,SLCO1B1,,1.0,1.0
1.0,,,,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,tacrolimus,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,simvastatin,EVITER,CYP3A4,,1.0,1.0
1.0,,,,,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,nateglinide,ADAPTER_DOSE,CYP2C9,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,risperidone,EVITER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,fluoxetine,EVITER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,amitriptyline,SURVEILLER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,clomipramine,SURVEILLER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,doxepin,SURVEILLER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,imipramine,SURVEILLER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,maprotiline,SURVEILLER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,nortriptyline,SURVEILLER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,opipramol,SURVEILLER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,sufentanil,ADAPTER_DOSE,CYP3A5,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,risperidone,SURVEILLER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,lovastatin,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,benzbromarone,ADAPTER_DOSE,CYP2C9,,1.0,1.0
1.0,,,,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,labetalol,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.5,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,peginterferon alfa-2a,EVITER,HLA-A,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.5,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,peginterferon alfa-2b,EVITER,HLA-A,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.5,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,ribavirin,EVITER,HLA-A,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.5,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,lamivudine,EVITER,HLA-B,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.5,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,nevirapine,EVITER,HLA-B,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.5,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,stavudine,EVITER,HLA-B,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,0.5,1.0,belinostat,ADAPTER_DOSE,UGT1A1,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,0.5,1.0,deferasirox,ADAPTER_DOSE,UGT1A1,,1.0,1.0
1.0,,,,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,prasugrel,EVITER,CYP2C19,,1.0,1.0
1.0,,,,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,ticagrelor,EVITER,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,valproic acid,ADAPTER_DOSE,CYP2C9,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,clozapine,ADAPTER_DOSE,CYP3A5,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,nimodipine,EVITER,CYP3A5,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,carbamazepine,ADAPTER_DOSE,CYP3A5,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,imatinib,EVITER,CYP3A5,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,fentanyl,ADAPTER_DOSE,CYP3A5,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,meperidine,ADAPTER_DOSE,CYP3A5,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,midazolam,ADAPTER_DOSE,CYP3A5,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,fentanyl,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,meperidine,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,midazolam,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,fentanyl,ADAPTER_DOSE,UGT1A1,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,meperidine,ADAPTER_DOSE,UGT1A1,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,midazolam,ADAPTER_DOSE,UGT1A1,,1.0,1.0
1.0,,,,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4-hydroxytamoxifen,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,tamsulosin,EVITER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,imatinib,EVITER,CYP3A4,,1.0,1.0
1.0,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,fulvestrant,ADAPTER_DOSE,CYP2C9,,1.0,1.0
1.0,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,anastrozole,ADAPTER_DOSE,CYP2C9,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,anastrozole,ADAPTER_DOSE,CYP3A4,,1.0,1.0
1.0,,,,,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,esomeprazole,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,apatinib,ADAPTER_DOSE,CYP3A5,,1.0,1.0
1.0,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,escitalopram,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,duloxetine,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,alpha-hydroxymetoprolol,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,tolperisone,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,dapoxetine,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,naldemedine,ADAPTER_DOSE,CYP3A5,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,quetiapine,ADAPTER_DOSE,CYP3A5,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,primaquine 5,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,6-orthoquinone,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,0.5,1.0,cisplatin,EVITER,UGT1A1,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,desvenlafaxine,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,praziquantel,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.5,1.0,1.0,,1.0,1.0,1.0,1.0,sulfamethoxazole,ADAPTER_DOSE,NAT2,,1.0,1.0
1.0,,,,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,icotinib,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,imipramine,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4-methylenedioxymethamphetamine,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,methadone,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,morphine,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,atomoxetine,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.5,1.0,1.0,,1.0,1.0,1.0,1.0,hydralazine,ADAPTER_DOSE,NAT2,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,haloperidol,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.5,1.0,1.0,,1.0,1.0,1.0,1.0,isoniazid,SURVEILLER,NAT2,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,0.5,warfarin,SURVEILLER,VKORC1,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,diazepam,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,methadone,EVITER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,fluoxetine,EVITER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,0.5,1.0,1.0,,1.0,1.0,1.0,1.0,hydralazine,EVITER,NAT2,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,0.5,1.0,1.0,,1.0,1.0,1.0,1.0,acetylisoniazid,ADAPTER_DOSE,NAT2,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,0.5,1.0,1.0,,1.0,1.0,1.0,1.0,dipyrone,ADAPTER_DOSE,NAT2,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,codeine,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,paramethoxymethamphetamine,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,maraviroc,ADAPTER_DOSE,CYP3A5,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,endoxifen,EVITER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,nortriptyline,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,maraviroc,ADAPTER_DOSE,CYP3A5,,1.0,1.0
1.0,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,citalopram,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,hydrocodone,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,imipramine,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,clopidogrel,SURVEILLER,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,tamoxifen,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,propafenone,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,methamphetamine,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,tolterodine,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4-hydroxytamoxifen,ADAPTER_DOSE,CYP2C9,,1.0,1.0
1.0,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,endoxifen,ADAPTER_DOSE,CYP2C9,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,desipramine,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,perphenazine,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,tacrolimus,SURVEILLER,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,warfarin,ADAPTER_DOSE,CYP2C9,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,nortriptyline,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,proton pump inhibitors,EVITER,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,tramadol,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,metoprolol,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,paroxetine,ADAPTER_DOSE,CYP2D6,,1.0,1.0
